customer_id,tenure_months,monthly_charges,contract,internet_service,tech_support,payment_method,support_tickets,churn
CX01290,36,48.36,One year,Fiber,Yes,Bank transfer,1,0
CX01291,53,66.95,Month-to-month,DSL,No,Electronic check,1,0
CX01292,13,82.49,Month-to-month,Fiber,No,Bank transfer,1,1
CX01293,51,69.78,Month-to-month,Fiber,Yes,Electronic check,3,0
CX01294,11,41.54,One year,DSL,No,Credit card,3,0
CX01295,28,76.98,Month-to-month,DSL,No,Bank transfer,1,1
CX01296,9,70.37,Month-to-month,DSL,Yes,Credit card,0,1
CX01297,2,77.8,One year,DSL,No,Electronic check,0,1
CX01298,24,92.89,Month-to-month,DSL,No,Mailed check,2,1
CX01299,70,90.29,Two year,Fiber,Yes,Bank transfer,1,0
CX01300,41,76.97,Month-to-month,Fiber,No,Credit card,2,1
CX01301,52,74.83,Month-to-month,Fiber,Yes,Credit card,4,1
CX01302,17,43.83,Month-to-month,Fiber,No,Credit card,4,1
CX01303,15,65.05,Month-to-month,DSL,No,Mailed check,3,1
CX01304,66,72.85,Month-to-month,None,Yes,Electronic check,2,0
CX01305,53,59.18,Month-to-month,None,No,Credit card,0,0
CX01306,36,70.15,Month-to-month,DSL,No,Mailed check,2,0
CX01307,21,49.84,Two year,DSL,Yes,Credit card,0,0
CX01308,63,101.76,Month-to-month,Fiber,No,Credit card,1,0
CX01309,34,115.35,Two year,DSL,Yes,Electronic check,2,1
CX01310,4,59.43,One year,Fiber,No,Electronic check,2,0
CX01311,62,76.81,Month-to-month,None,No,Mailed check,3,0
CX01312,31,62.85,Month-to-month,Fiber,No,Electronic check,2,1
CX01313,33,95.78,Two year,Fiber,Yes,Credit card,0,0
CX01314,28,77.57,Month-to-month,Fiber,Yes,Bank transfer,1,1
CX01315,21,69.7,One year,Fiber,Yes,Mailed check,2,0
CX01316,44,63.08,Month-to-month,DSL,No,Electronic check,1,0
CX01317,22,70.77,Month-to-month,Fiber,No,Electronic check,2,1
CX01318,37,45.99,Month-to-month,Fiber,Yes,Bank transfer,0,0
CX01319,6,82.86,Month-to-month,Fiber,No,Credit card,1,1
CX01320,61,52.29,Month-to-month,None,No,Electronic check,2,0
CX01321,16,79.77,One year,None,No,Electronic check,0,1
CX01322,44,70.85,One year,Fiber,Yes,Electronic check,0,0
CX01323,20,92.09,Month-to-month,None,No,Credit card,2,0
CX01324,14,67.63,Month-to-month,Fiber,No,Electronic check,2,1
CX01325,13,90.51,Month-to-month,Fiber,No,Credit card,0,0
CX01326,51,47.71,One year,DSL,No,Mailed check,0,0
CX01327,5,81.41,Month-to-month,Fiber,No,Mailed check,0,0
CX01328,58,63.07,Month-to-month,None,Yes,Electronic check,0,0
CX01329,34,72.27,Month-to-month,None,No,Electronic check,1,1
CX01330,33,69.58,Two year,Fiber,No,Electronic check,2,0
CX01331,16,88.6,One year,Fiber,Yes,Credit card,4,1
CX01332,26,23.57,Month-to-month,Fiber,Yes,Credit card,0,0
CX01333,54,75.11,One year,None,No,Electronic check,0,0
CX01334,65,35.12,Month-to-month,None,Yes,Credit card,4,0
CX01335,67,94.55,Month-to-month,Fiber,Yes,Electronic check,3,0
CX01336,45,24.6,Two year,None,Yes,Electronic check,4,0
CX01337,20,45.92,Month-to-month,DSL,No,Bank transfer,0,0
CX01338,6,31.17,One year,Fiber,No,Mailed check,1,0
CX01339,42,104.06,Two year,Fiber,No,Electronic check,2,0
CX01340,40,39.64,Month-to-month,None,No,Credit card,0,0
CX01341,37,70.51,Two year,Fiber,Yes,Mailed check,3,0
CX01342,38,56.21,One year,Fiber,No,Bank transfer,1,0
CX01343,6,28.41,Month-to-month,Fiber,No,Mailed check,3,0
CX01344,29,60.58,Month-to-month,Fiber,Yes,Bank transfer,1,1
CX01345,9,82.58,Month-to-month,DSL,No,Electronic check,1,1
CX01346,62,63.95,Month-to-month,DSL,Yes,Bank transfer,1,0
CX01347,64,88.7,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX01348,60,60.04,Month-to-month,Fiber,No,Credit card,1,0
CX01349,35,68.15,Month-to-month,DSL,Yes,Electronic check,3,1
CX01350,58,59.53,Month-to-month,Fiber,No,Electronic check,2,0
CX01351,58,75.56,Month-to-month,Fiber,Yes,Electronic check,1,0
CX01352,26,109.78,One year,None,Yes,Electronic check,2,1
CX01353,5,75.97,One year,Fiber,No,Electronic check,2,1
CX01354,61,72.28,One year,None,Yes,Credit card,1,0
CX01355,43,54.39,One year,DSL,Yes,Bank transfer,1,0
CX01356,33,51.38,Two year,Fiber,No,Mailed check,0,0
CX01357,63,100.21,One year,Fiber,No,Mailed check,1,0
CX01358,69,43.53,Month-to-month,Fiber,No,Mailed check,0,0
CX01359,63,47.91,Month-to-month,None,Yes,Mailed check,4,0
CX01360,1,65.86,One year,DSL,No,Mailed check,1,1
CX01361,1,58.62,One year,Fiber,No,Bank transfer,0,1
CX01362,36,111.04,Month-to-month,DSL,Yes,Bank transfer,0,0
CX01363,38,18.0,Month-to-month,Fiber,No,Bank transfer,2,0
CX01364,17,75.95,Two year,None,No,Electronic check,0,0
CX01365,27,83.68,One year,Fiber,No,Electronic check,0,0
CX01366,41,43.35,Month-to-month,DSL,No,Mailed check,2,0
CX01367,55,53.82,One year,Fiber,Yes,Credit card,1,0
CX01368,55,77.52,Month-to-month,Fiber,No,Mailed check,2,0
CX01369,6,103.85,Month-to-month,DSL,Yes,Mailed check,2,1
CX01370,28,47.75,Month-to-month,DSL,Yes,Mailed check,0,0
CX01371,20,33.26,Two year,None,No,Bank transfer,5,0
CX01372,21,89.39,Month-to-month,Fiber,No,Electronic check,2,1
CX01373,59,101.52,One year,Fiber,No,Bank transfer,1,1
CX01374,31,60.63,Month-to-month,Fiber,Yes,Mailed check,1,1
CX01375,34,19.3,Month-to-month,DSL,No,Electronic check,1,0
CX01376,71,99.94,Month-to-month,Fiber,Yes,Bank transfer,5,0
CX01377,33,63.63,Month-to-month,None,Yes,Electronic check,3,1
CX01378,55,92.73,Month-to-month,DSL,No,Credit card,1,0
CX01379,70,67.04,Month-to-month,DSL,No,Mailed check,1,0
CX01380,71,59.74,One year,Fiber,No,Electronic check,2,0
CX01381,24,58.06,Month-to-month,Fiber,No,Credit card,1,1
CX01382,30,100.42,Month-to-month,None,No,Mailed check,3,0
CX01383,4,99.56,One year,DSL,Yes,Electronic check,0,0
CX01384,54,20.97,Two year,Fiber,No,Bank transfer,1,0
CX01385,29,47.4,Month-to-month,DSL,Yes,Bank transfer,3,0
CX01386,1,107.1,Month-to-month,Fiber,No,Bank transfer,3,1
CX01387,12,59.92,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX01388,13,38.07,Month-to-month,Fiber,No,Electronic check,0,0
CX01389,6,68.1,Month-to-month,Fiber,Yes,Bank transfer,1,1
CX01390,6,65.62,Month-to-month,Fiber,No,Bank transfer,1,1
CX01391,41,65.86,Two year,Fiber,Yes,Mailed check,2,0
CX01392,17,57.45,One year,DSL,No,Bank transfer,1,0
CX01393,69,61.18,Month-to-month,Fiber,Yes,Mailed check,1,0
CX01394,42,57.97,One year,DSL,No,Credit card,3,0
CX01395,42,75.35,Month-to-month,DSL,No,Mailed check,0,1
CX01396,38,50.12,Two year,DSL,No,Mailed check,0,0
CX01397,47,61.63,Month-to-month,None,Yes,Mailed check,2,0
CX01398,57,64.83,One year,DSL,Yes,Bank transfer,2,0
CX01399,24,96.73,Month-to-month,DSL,No,Credit card,2,1
CX01400,45,76.22,Month-to-month,DSL,No,Electronic check,1,1
CX01401,42,65.59,One year,DSL,Yes,Mailed check,1,0
CX01402,50,79.8,Month-to-month,None,No,Mailed check,3,0
CX01403,55,76.93,Month-to-month,DSL,No,Bank transfer,0,1
CX01404,56,91.93,Month-to-month,Fiber,No,Credit card,0,0
CX01405,43,79.14,Two year,Fiber,Yes,Credit card,3,0
CX01406,6,107.47,Month-to-month,Fiber,Yes,Electronic check,2,1
CX01407,58,97.58,Two year,None,Yes,Electronic check,2,0
CX01408,70,67.1,One year,Fiber,No,Electronic check,1,0
CX01409,40,58.88,Two year,Fiber,Yes,Credit card,1,0
CX01410,32,87.42,Month-to-month,None,No,Mailed check,4,0
CX01411,15,79.37,One year,DSL,No,Electronic check,2,1
CX01412,34,65.92,Month-to-month,DSL,No,Electronic check,2,1
CX01413,42,35.51,Month-to-month,Fiber,No,Electronic check,0,1
CX01414,56,27.69,Two year,Fiber,Yes,Bank transfer,0,0
CX01415,36,75.66,Month-to-month,Fiber,No,Mailed check,1,1
CX01416,14,84.96,Month-to-month,Fiber,No,Mailed check,1,0
CX01417,12,85.68,Month-to-month,None,No,Credit card,1,1
CX01418,39,39.68,Two year,DSL,No,Electronic check,4,0
CX01419,45,90.82,One year,DSL,No,Mailed check,3,0
CX01420,64,56.25,Month-to-month,DSL,No,Electronic check,1,0
CX01421,59,76.55,Month-to-month,DSL,Yes,Bank transfer,4,0
CX01422,42,77.17,Month-to-month,Fiber,No,Credit card,2,0
CX01423,10,50.35,Month-to-month,DSL,Yes,Mailed check,0,1
CX01424,60,54.99,Two year,DSL,Yes,Bank transfer,3,0
CX01425,40,22.39,Two year,None,No,Mailed check,1,0
CX01426,61,47.83,One year,DSL,No,Bank transfer,2,0
CX01427,53,28.34,Month-to-month,Fiber,No,Mailed check,5,0
CX01428,23,77.62,Month-to-month,None,Yes,Credit card,1,1
CX01429,30,69.35,One year,Fiber,Yes,Electronic check,4,0
CX01430,30,88.11,One year,Fiber,Yes,Bank transfer,3,0
CX01431,20,75.84,Month-to-month,DSL,Yes,Credit card,2,1
CX01432,56,54.04,Month-to-month,None,No,Bank transfer,2,0
CX01433,27,75.62,One year,None,No,Electronic check,2,0
CX01434,51,59.41,Month-to-month,DSL,Yes,Electronic check,2,0
CX01435,40,81.4,Two year,Fiber,Yes,Bank transfer,0,0
CX01436,30,74.94,Month-to-month,Fiber,Yes,Mailed check,2,1
CX01437,50,46.25,Two year,DSL,Yes,Electronic check,3,0
CX01438,13,68.05,Month-to-month,DSL,No,Electronic check,2,1
CX01439,41,69.22,Month-to-month,Fiber,No,Bank transfer,0,0
CX01440,11,61.23,Month-to-month,DSL,No,Electronic check,3,1
CX01441,8,87.69,One year,None,No,Bank transfer,1,0
CX01442,60,105.69,Two year,Fiber,No,Mailed check,1,0
CX01443,59,59.91,Month-to-month,DSL,No,Bank transfer,1,0
CX01444,49,60.28,Two year,Fiber,No,Credit card,1,0
CX01445,67,18.54,Two year,DSL,Yes,Mailed check,0,0
CX01446,44,65.16,Two year,Fiber,No,Mailed check,0,1
CX01447,8,58.4,Month-to-month,None,No,Bank transfer,2,1
CX01448,28,20.45,Month-to-month,Fiber,Yes,Credit card,1,0
CX01449,18,74.35,Month-to-month,DSL,Yes,Bank transfer,4,1
CX01450,52,81.0,Month-to-month,Fiber,Yes,Credit card,1,0
CX01451,13,51.85,Month-to-month,Fiber,No,Credit card,0,0
CX01452,44,59.8,Month-to-month,None,No,Credit card,1,1
CX01453,62,46.74,Two year,Fiber,Yes,Electronic check,0,0
CX01454,14,84.78,Month-to-month,None,No,Electronic check,1,1
CX01455,66,34.62,Month-to-month,None,Yes,Mailed check,0,0
CX01456,51,61.11,Month-to-month,DSL,Yes,Credit card,1,0
CX01457,4,110.92,Month-to-month,DSL,No,Electronic check,0,1
CX01458,39,69.13,One year,Fiber,No,Credit card,3,0
CX01459,24,78.29,Month-to-month,DSL,Yes,Electronic check,1,0
CX01460,51,64.77,Month-to-month,DSL,No,Electronic check,1,0
CX01461,14,42.16,Month-to-month,DSL,No,Bank transfer,1,1
CX01462,36,67.28,Two year,DSL,No,Bank transfer,1,0
CX01463,34,76.94,Month-to-month,Fiber,Yes,Credit card,4,1
CX01464,36,45.5,Month-to-month,Fiber,Yes,Electronic check,2,1
CX01465,67,75.52,One year,DSL,No,Bank transfer,0,0
CX01466,68,95.39,Two year,DSL,Yes,Electronic check,1,0
CX01467,6,91.53,Two year,DSL,No,Mailed check,2,0
CX01468,57,33.18,Two year,Fiber,No,Electronic check,2,0
CX01469,13,46.54,Month-to-month,Fiber,Yes,Electronic check,2,0
CX01470,12,32.5,Two year,Fiber,No,Electronic check,2,0
CX01471,36,91.57,Two year,DSL,No,Electronic check,0,0
CX01472,71,81.43,Month-to-month,None,Yes,Electronic check,2,0
CX01473,38,83.47,One year,None,Yes,Electronic check,0,0
CX01474,43,48.68,Two year,DSL,Yes,Credit card,0,0
CX01475,54,42.33,One year,DSL,Yes,Bank transfer,2,0
CX01476,35,69.69,One year,Fiber,No,Credit card,1,0
CX01477,32,70.22,Two year,Fiber,No,Mailed check,1,0
CX01478,51,49.21,Two year,None,No,Bank transfer,1,0
CX01479,11,71.13,One year,Fiber,Yes,Mailed check,0,0
CX01480,64,82.18,Month-to-month,Fiber,No,Credit card,1,0
CX01481,26,73.02,Month-to-month,Fiber,Yes,Credit card,2,0
CX01482,43,45.13,Month-to-month,DSL,Yes,Credit card,0,0
CX01483,71,21.52,Month-to-month,None,Yes,Electronic check,3,0
CX01484,55,62.3,Month-to-month,Fiber,No,Mailed check,1,0
CX01485,55,71.62,One year,DSL,Yes,Credit card,2,0
CX01486,59,62.28,Two year,None,Yes,Mailed check,2,0
CX01487,9,58.58,Two year,DSL,No,Mailed check,2,0
CX01488,32,52.79,Month-to-month,None,Yes,Electronic check,0,0
CX01489,59,83.74,One year,DSL,No,Electronic check,2,0
CX01490,19,66.85,Month-to-month,None,Yes,Bank transfer,1,1
CX01491,23,70.71,Two year,Fiber,Yes,Mailed check,1,0
CX01492,64,46.63,Month-to-month,DSL,No,Electronic check,0,0
CX01493,57,54.35,Month-to-month,DSL,No,Credit card,2,0
CX01494,19,71.6,Month-to-month,Fiber,Yes,Electronic check,3,1
CX01495,1,45.88,Month-to-month,Fiber,Yes,Bank transfer,2,1
CX01496,35,40.3,One year,DSL,Yes,Electronic check,1,0
CX01497,63,60.76,Month-to-month,Fiber,No,Electronic check,1,0
CX01498,40,94.42,One year,DSL,No,Mailed check,1,1
CX01499,12,72.2,Two year,DSL,Yes,Credit card,2,0
CX01500,35,100.11,Month-to-month,Fiber,Yes,Mailed check,1,0
CX01501,33,65.11,Month-to-month,Fiber,No,Electronic check,3,1
CX01502,44,61.18,Two year,None,No,Credit card,1,0
CX01503,48,37.37,Month-to-month,Fiber,No,Bank transfer,1,0
CX01504,18,55.32,Two year,None,No,Mailed check,2,0
CX01505,37,99.57,One year,Fiber,No,Electronic check,2,0
CX01506,36,75.21,Month-to-month,None,No,Electronic check,4,1
CX01507,12,84.13,Month-to-month,Fiber,No,Bank transfer,1,1
CX01508,36,83.51,One year,None,No,Mailed check,3,0
CX01509,11,67.79,Month-to-month,Fiber,No,Electronic check,0,1
CX01510,15,63.49,Two year,Fiber,No,Bank transfer,2,1
CX01511,21,70.62,Two year,Fiber,No,Electronic check,2,0
CX01512,70,82.77,One year,DSL,No,Electronic check,3,0
CX01513,4,78.07,One year,Fiber,Yes,Mailed check,3,1
CX01514,62,78.82,One year,DSL,Yes,Bank transfer,2,1
CX01515,16,71.39,One year,DSL,No,Bank transfer,0,0
CX01516,69,51.06,Month-to-month,None,Yes,Mailed check,1,0
CX01517,10,62.24,Month-to-month,DSL,No,Credit card,2,1
CX01518,44,47.29,One year,None,No,Mailed check,1,0
CX01519,34,90.1,Month-to-month,DSL,Yes,Electronic check,2,0
CX01520,17,21.76,Month-to-month,Fiber,No,Credit card,1,0
CX01521,26,63.21,Month-to-month,None,No,Electronic check,0,0
CX01522,30,120.52,Month-to-month,None,No,Credit card,1,1
CX01523,43,60.49,Month-to-month,None,No,Bank transfer,3,0
CX01524,53,43.03,One year,DSL,Yes,Mailed check,6,0
CX01525,21,67.6,One year,Fiber,Yes,Bank transfer,2,0
CX01526,28,96.37,One year,Fiber,No,Credit card,0,0
CX01527,3,64.47,Two year,DSL,No,Bank transfer,2,0
CX01528,19,81.49,Month-to-month,DSL,Yes,Electronic check,3,0
CX01529,24,70.2,Month-to-month,Fiber,No,Credit card,1,1
CX01530,59,59.8,Two year,DSL,Yes,Electronic check,1,0
CX01531,55,137.31,Month-to-month,DSL,Yes,Credit card,3,1
CX01532,56,69.57,One year,Fiber,Yes,Credit card,3,0
CX01533,19,56.18,Month-to-month,Fiber,No,Bank transfer,1,1
CX01534,16,57.22,One year,Fiber,No,Electronic check,1,1
CX01535,30,76.37,One year,None,Yes,Credit card,2,0
CX01536,31,77.0,One year,Fiber,Yes,Mailed check,0,1
CX01537,55,84.98,Month-to-month,None,No,Mailed check,0,0
CX01538,63,71.11,Month-to-month,Fiber,No,Credit card,1,1
CX01539,30,36.5,Two year,DSL,No,Electronic check,7,0
CX01540,16,79.7,Two year,DSL,No,Mailed check,0,0
CX01541,64,61.2,Month-to-month,DSL,Yes,Bank transfer,0,0
CX01542,39,61.71,One year,Fiber,No,Bank transfer,3,0
CX01543,67,35.38,Month-to-month,DSL,Yes,Electronic check,2,0
CX01544,29,55.38,Month-to-month,DSL,Yes,Credit card,0,0
CX01545,23,52.01,One year,DSL,No,Mailed check,0,0
CX01546,5,67.2,One year,DSL,Yes,Bank transfer,2,0
CX01547,53,36.02,Month-to-month,DSL,Yes,Electronic check,3,0
CX01548,36,69.11,Month-to-month,Fiber,No,Bank transfer,2,1
CX01549,19,70.74,Two year,None,Yes,Electronic check,2,0
CX01550,33,43.37,Two year,DSL,No,Electronic check,0,0
CX01551,11,54.26,Month-to-month,None,No,Bank transfer,1,1
CX01552,70,49.13,Two year,None,No,Bank transfer,3,0
CX01553,32,87.97,One year,Fiber,No,Electronic check,1,0
CX01554,22,18.0,Month-to-month,Fiber,Yes,Mailed check,1,1
CX01555,44,60.45,One year,DSL,Yes,Mailed check,1,0
CX01556,58,31.47,Month-to-month,DSL,No,Credit card,2,0
CX01557,68,58.5,Month-to-month,None,Yes,Electronic check,0,0
CX01558,50,86.63,Month-to-month,Fiber,Yes,Credit card,3,0
CX01559,11,54.13,One year,DSL,No,Mailed check,0,0
CX01560,31,71.04,One year,DSL,No,Credit card,1,0
CX01561,52,49.41,Month-to-month,Fiber,No,Mailed check,3,0
CX01562,60,110.67,Month-to-month,DSL,No,Credit card,2,0
CX01563,35,88.09,One year,DSL,Yes,Electronic check,2,0
CX01564,62,92.8,Month-to-month,Fiber,No,Electronic check,4,1
CX01565,10,38.78,Month-to-month,Fiber,No,Electronic check,1,1
CX01566,25,43.78,One year,DSL,No,Mailed check,1,0
CX01567,71,91.75,Month-to-month,None,No,Bank transfer,1,0
CX01568,15,63.72,Two year,DSL,No,Credit card,1,0
CX01569,51,62.33,One year,DSL,Yes,Credit card,1,0
CX01570,16,75.34,One year,Fiber,Yes,Electronic check,5,1
CX01571,10,40.39,Month-to-month,None,No,Electronic check,1,0
CX01572,12,85.0,Month-to-month,Fiber,Yes,Mailed check,2,1
CX01573,66,68.4,Month-to-month,Fiber,Yes,Bank transfer,0,0
CX01574,71,78.54,Month-to-month,DSL,Yes,Electronic check,1,0
CX01575,8,53.25,Month-to-month,Fiber,No,Credit card,3,1
CX01576,51,79.29,One year,None,No,Electronic check,1,0
CX01577,7,52.49,Month-to-month,DSL,Yes,Credit card,1,1
CX01578,60,89.0,Two year,DSL,No,Credit card,1,0
CX01579,24,92.85,Month-to-month,None,Yes,Mailed check,1,0
CX01580,4,88.06,Month-to-month,DSL,Yes,Electronic check,2,1
CX01581,68,79.36,Month-to-month,DSL,No,Electronic check,0,1
CX01582,67,81.94,Two year,DSL,Yes,Credit card,0,0
CX01583,3,18.0,Month-to-month,Fiber,Yes,Bank transfer,3,0
CX01584,29,86.37,Month-to-month,Fiber,No,Mailed check,1,1
CX01585,67,61.97,One year,Fiber,Yes,Mailed check,1,0
CX01586,26,70.09,Month-to-month,DSL,No,Mailed check,1,1
CX01587,45,61.76,Two year,Fiber,No,Electronic check,1,0
CX01588,63,37.39,Two year,None,Yes,Credit card,3,0
CX01589,5,56.15,Month-to-month,Fiber,Yes,Credit card,2,1
CX01590,36,82.49,Month-to-month,DSL,No,Credit card,2,1
CX01591,41,99.18,One year,Fiber,No,Electronic check,3,1
CX01592,67,54.3,Month-to-month,Fiber,No,Bank transfer,3,0
CX01593,34,48.11,One year,DSL,No,Bank transfer,1,0
CX01594,61,99.94,One year,None,Yes,Electronic check,1,0
CX01595,41,48.58,Two year,Fiber,Yes,Credit card,1,0
CX01596,32,113.62,One year,DSL,Yes,Electronic check,2,0
CX01597,54,69.11,Month-to-month,None,No,Electronic check,1,1
CX01598,61,48.57,One year,Fiber,Yes,Credit card,0,0
CX01599,49,89.66,Month-to-month,DSL,No,Bank transfer,1,1
CX01600,45,105.25,Two year,Fiber,Yes,Credit card,0,1
CX01601,72,36.44,Month-to-month,DSL,No,Electronic check,1,0
CX01602,44,102.3,Month-to-month,None,No,Mailed check,1,1
CX01603,12,61.81,Two year,Fiber,No,Credit card,0,0
CX01604,67,100.7,Month-to-month,DSL,No,Electronic check,2,1
CX01605,59,59.63,Two year,Fiber,No,Bank transfer,2,0
CX01606,27,33.3,One year,DSL,No,Mailed check,1,0
CX01607,30,79.04,One year,Fiber,No,Mailed check,3,0
CX01608,48,88.38,One year,DSL,Yes,Electronic check,0,0
CX01609,57,114.11,Two year,DSL,Yes,Credit card,2,0
CX01610,51,105.92,Two year,Fiber,No,Bank transfer,1,0
CX01611,65,83.3,One year,Fiber,No,Credit card,0,0
CX01612,6,62.77,Month-to-month,Fiber,Yes,Credit card,2,0
CX01613,72,56.55,Month-to-month,Fiber,No,Bank transfer,1,0
CX01614,36,61.51,Month-to-month,Fiber,No,Electronic check,1,1
CX01615,20,49.72,Month-to-month,Fiber,Yes,Electronic check,2,1
CX01616,16,61.96,Month-to-month,DSL,Yes,Credit card,0,0
CX01617,33,18.0,Month-to-month,DSL,No,Bank transfer,1,0
CX01618,22,71.94,Month-to-month,Fiber,No,Mailed check,1,1
CX01619,68,67.36,Month-to-month,DSL,Yes,Mailed check,1,0
CX01620,36,124.45,Month-to-month,DSL,No,Credit card,0,1
CX01621,69,84.69,Month-to-month,Fiber,No,Electronic check,0,0
CX01622,49,57.44,One year,Fiber,Yes,Mailed check,0,0
CX01623,27,80.42,Month-to-month,Fiber,No,Bank transfer,2,1
CX01624,29,41.03,Month-to-month,DSL,Yes,Mailed check,0,0
CX01625,68,54.74,Month-to-month,Fiber,No,Electronic check,0,0
CX01626,48,26.91,One year,DSL,No,Credit card,0,1
CX01627,30,99.6,Month-to-month,Fiber,No,Mailed check,3,1
CX01628,54,81.05,Month-to-month,DSL,Yes,Mailed check,2,0
CX01629,27,42.14,Two year,DSL,Yes,Credit card,0,0
CX01630,16,66.67,Month-to-month,Fiber,No,Mailed check,0,1
CX01631,55,88.89,One year,Fiber,No,Electronic check,3,0
CX01632,7,78.89,Month-to-month,DSL,No,Bank transfer,2,1
CX01633,34,76.41,Month-to-month,Fiber,No,Electronic check,2,1
CX01634,30,49.13,One year,DSL,No,Credit card,3,0
CX01635,33,53.98,Month-to-month,Fiber,No,Bank transfer,1,0
CX01636,16,70.09,Two year,None,Yes,Credit card,2,0
CX01637,28,88.25,Month-to-month,None,Yes,Electronic check,0,0
CX01638,9,49.76,Two year,Fiber,Yes,Electronic check,2,0
CX01639,32,43.33,One year,DSL,Yes,Electronic check,1,0
CX01640,54,93.17,One year,Fiber,Yes,Mailed check,1,0
CX01641,11,47.53,Month-to-month,Fiber,No,Bank transfer,1,1
CX01642,11,91.7,Two year,Fiber,Yes,Electronic check,1,1
CX01643,5,73.35,Month-to-month,DSL,Yes,Electronic check,6,0
CX01644,60,87.38,Month-to-month,DSL,Yes,Credit card,1,0
CX01645,55,106.38,Month-to-month,Fiber,No,Electronic check,1,1
CX01646,4,83.15,Month-to-month,DSL,No,Credit card,1,1
CX01647,41,85.07,Two year,DSL,Yes,Electronic check,3,0
CX01648,34,47.81,Two year,DSL,Yes,Mailed check,2,0
CX01649,49,52.71,Month-to-month,None,No,Electronic check,0,0
CX01650,27,82.17,One year,DSL,Yes,Credit card,1,0
CX01651,58,101.75,One year,DSL,No,Electronic check,1,0
CX01652,37,98.63,Month-to-month,None,No,Electronic check,0,0
CX01653,17,118.97,Month-to-month,None,No,Electronic check,0,1
CX01654,37,74.84,One year,DSL,Yes,Credit card,0,0
CX01655,17,72.46,Month-to-month,Fiber,No,Bank transfer,3,0
CX01656,37,90.14,One year,DSL,No,Credit card,0,0
CX01657,21,68.42,Month-to-month,DSL,No,Electronic check,0,0
CX01658,32,66.63,Month-to-month,DSL,Yes,Bank transfer,2,0
CX01659,22,44.96,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX01660,38,89.81,Two year,DSL,Yes,Credit card,4,1
CX01661,55,44.42,Month-to-month,Fiber,No,Mailed check,1,0
CX01662,50,79.27,One year,Fiber,No,Bank transfer,1,0
CX01663,27,36.78,One year,None,No,Electronic check,1,0
CX01664,36,92.12,Month-to-month,None,Yes,Electronic check,0,0
CX01665,24,45.37,Two year,Fiber,No,Credit card,0,0
CX01666,23,86.56,Month-to-month,DSL,No,Credit card,4,1
CX01667,46,33.03,Month-to-month,Fiber,Yes,Electronic check,2,0
CX01668,57,58.32,Month-to-month,None,Yes,Electronic check,0,0
CX01669,14,93.92,One year,Fiber,No,Electronic check,3,1
CX01670,19,50.28,One year,DSL,Yes,Electronic check,2,0
CX01671,8,69.48,One year,Fiber,No,Credit card,3,0
CX01672,72,57.47,Two year,Fiber,Yes,Credit card,2,0
CX01673,51,18.0,Month-to-month,DSL,No,Bank transfer,1,0
CX01674,12,74.78,One year,DSL,No,Credit card,0,0
CX01675,55,77.51,Month-to-month,None,No,Bank transfer,2,1
CX01676,23,43.63,One year,DSL,No,Credit card,1,0
